,InvoiceNo,StockCode,name,parent_category,Quantity,InvoiceDate,price,CustomerID
185,877485,151,GAUDINA PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,5,11/08/2022 08:52,12.49,3867
186,245900,314,SARİSİNO RUSSKAYA NATURAL BİŞMİŞ KOLBASA 500 QR,QASTRONOMİYA,3,08/31/2022 01:10,9.89,2656
187,849930,2446,ALBENI ATIŞTIRMALIK ŞOKOLAD KONFET KQ,ŞİRNİYYAT,3,10/07/2022 03:09,14.35,8893
188,802629,940,GÜLÜSTAN TƏRXUN LIMONADI  1 LT,ALKOQOLSUZ İÇKİLƏR,4,07/25/2022 07:50,1.25,2510
189,221336,2821,SOUNDBAR SAMSUNG HW-T650/RU,MƏİŞƏT TEXNİKASI,3,09/06/2022 17:38,579.0,5770
190,334043,2474,ÇÖRƏKÇİ TOST ÇÖRƏYİ 600 QR,UN VƏ QƏNNADI MƏHSULLARI,1,08/31/2022 04:54,1.41,8068
191,455742,1791,BOSTAN ŞAFTALI KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,12/27/2022 00:47,1.85,5839
192,106139,2213,GILTEKS 2NEFERLIK BOZ CARSAF 240X260,TEKSTİL,4,11/26/2022 04:55,15.99,6597
193,324399,2346,IVANOVKA UZUN OMUR QATIQ 3 2% 3KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,2,07/20/2022 16:41,6.65,5643
194,265760,2821,SOUNDBAR SAMSUNG HW-T650/RU,MƏİŞƏT TEXNİKASI,1,07/06/2022 11:57,579.0,2161
195,644966,1402,QARAĞÖZ QIRMIZI KƏMŞİRİN ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,2,01/06/2023 03:38,5.29,2150
196,583416,1818,BIZIM TARLA FEYXOA KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,08/12/2022 08:57,1.95,9344
197,659507,3086,HUGGIES MEGA USAQ BEZİ OGLAN ÜÇÜN N5 56ED,KÖRPƏ VƏ UŞAQLAR,5,12/31/2022 07:46,41.79,2756
198,698636,380,SARIKIZ TROPIK MEYVƏ ƏTİRLİ QAZLI SU 0.2 LT,ALKOQOLSUZ İÇKİLƏR,1,12/02/2022 04:04,0.95,3571
199,284095,2962,WANT LINE X NANO APPLE-MINT KAPSUL SIQARET,SİQARETLƏR,5,04/14/2022 15:05,2.6,4878
200,381256,1221,MOHABBAT BASMATI DÜYÜ BANKA 910QR,BAQQALİYƏ,3,10/26/2022 01:00,5.39,3863
201,180015,220,SARİSİNO RUSSKİY SERVELAT KQ,QASTRONOMİYA,2,05/14/2022 16:35,36.89,9803
202,910326,1996,PALMOLIVE SABUN ALOE VƏ ZEYTUN 150 QR,ŞƏXSİ BAXIM,5,04/24/2022 21:17,1.99,2238
203,685800,608,ETCHEKEN PANASONIC MK-MG1300WTQ,MƏİŞƏT TEXNİKASI,2,07/03/2022 19:35,289.99,4338
204,746031,240,ÇERKİZOVO DOKTOR SETKA KQ,QASTRONOMİYA,3,01/04/2023 20:46,13.99,6782
205,478203,3480,SAMSUNG SM-A127 3GB/32GB BLACK,MƏİŞƏT TEXNİKASI,2,06/28/2022 00:46,319.0,7883
206,719900,2164,SAMSUNG A52 4GB/128GB WHITE,MƏİŞƏT TEXNİKASI,2,07/08/2022 17:39,719.0,1070
207,115599,17,KABRITA USAQ UCUN PURE BANAN PECENYE ILE 100GR,KÖRPƏ VƏ UŞAQLAR,2,04/10/2022 00:05,6.36,6677
208,697769,3506,SAMSUNG A32 4GB/128GB BLUE,MƏİŞƏT TEXNİKASI,4,01/30/2023 21:02,599.0,8192
209,926592,1028,GARNIER COLOR NATURALS SAÇ BOYASI N4.62,ŞƏXSİ BAXIM,3,08/25/2022 05:17,5.35,9369
210,660558,3285,SARİSİNO RUSSKİY SERVELAT 400 QR,QASTRONOMİYA,5,01/04/2023 11:29,15.89,9316
211,474184,1427,XORTICA ICE ARAQ 0.5 LT,SPİRTLİ İÇKİLƏR,1,01/25/2023 03:39,11.59,8791
212,369061,2650,LD COMPACT WHITE SIQARET,SİQARETLƏR,3,06/25/2022 01:20,3.1,6026
213,521869,2228,GILTEKS AG 1NEFERLIK YATAQ DESTI,TEKSTİL,2,03/19/2022 10:05,39.99,1351
214,779587,3760,OVEN MINI XACAPURI PENDIRLI,UN VƏ QƏNNADI MƏHSULLARI,1,11/02/2022 07:56,0.81,5665
215,681676,3455,SAMSUNG SM-A415 4GB/64GB RED,MƏİŞƏT TEXNİKASI,1,02/25/2023 20:04,569.0,2649
216,974944,684,LAYS STİK KECUPLU 65 QR,ŞİRNİYYAT,1,09/09/2022 14:52,1.75,4612
217,669790,560,BLENDER ADLER AD 4617,MƏİŞƏT TEXNİKASI,5,04/06/2022 12:39,54.99,9374
218,572658,3760,OVEN MINI XACAPURI PENDIRLI,UN VƏ QƏNNADI MƏHSULLARI,5,09/12/2022 06:09,0.81,8362
219,679198,3621,QUZU BEL,ƏT VƏ TOYUQ,1,09/15/2022 12:24,15.79,2907
220,716826,78,BUBCHEN UŞAQ ŞAMPUNU SAÇ VƏ BƏDƏN ÜÇÜN 400 ML,KÖRPƏ VƏ UŞAQLAR,2,10/29/2022 15:44,16.85,4449
221,536410,1737,SANDORA PORTAĞAL ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,07/23/2022 12:54,2.69,3195
222,164246,2954,KENO NANO RED SIQARET,SİQARETLƏR,2,05/25/2022 05:02,2.2,4136
223,290719,981,FRAU MARTA QIRMIZI LOBYA 310G,BAQQALİYƏ,5,08/16/2022 02:59,2.29,4928
224,545581,1249,BETA EARL GREY 500Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,02/12/2023 02:00,12.85,6423
225,654222,1491,SAC UTUSU ROWENTA SF1519F0,MƏİŞƏT TEXNİKASI,3,10/07/2022 21:31,59.99,2262
226,569431,3307,KAMAR TOYUQ VƏ HİND TOYUĞU ƏTLİ SALYAMİ 250 QR,QASTRONOMİYA,3,10/02/2022 12:39,3.99,5073
227,786946,1169,UNICONF KRASNIY OKTYABR KARA-KUM ŞOKOLAD KQ,ŞİRNİYYAT,4,08/13/2022 12:45,20.99,9170
228,850074,2555,COREKCI NAXCIVAN LAVASI 5 EDEDLI,UN VƏ QƏNNADI MƏHSULLARI,5,07/08/2022 04:36,1.15,6156
229,395876,2077,KHAREBA SAPERAVI GVIRABI QIRMIZI TURŞ ŞƏRAB 0.75LT,SPİRTLİ İÇKİLƏR,5,09/01/2022 02:42,19.99,3642
230,325306,3374,BADAM B KQ,MEYVƏ VƏ TƏRƏVƏZ,1,04/10/2022 08:51,20.99,4665
231,445448,2860,LYUBIMOV SÜDLÜ PLITKA ŞOKOLAD 85 QR,ŞİRNİYYAT,2,07/26/2022 18:09,1.79,8407
232,573817,977,CAPPY ALBALI ŞİRƏSİ  1 LT,ALKOQOLSUZ İÇKİLƏR,4,06/02/2022 02:08,1.99,9607
233,762573,2007,PROTEX SABUN ANTİBAKTERİAL KREMLİ 150 QR,ŞƏXSİ BAXIM,1,10/18/2022 07:00,2.45,7080
234,981772,1995,DOVE SABUN KAKOS SÜDÜ 100 GR,ŞƏXSİ BAXIM,4,07/25/2022 10:12,2.25,5407
235,523619,2502,OVEN KICIK BATON 100 QR,UN VƏ QƏNNADI MƏHSULLARI,4,12/04/2022 17:59,0.45,8255
236,294552,466,NZS PREMIUM PİVƏ 0.5 LT,SPİRTLİ İÇKİLƏR,5,09/29/2022 06:53,1.85,3429
237,626407,1215,SAVILLE MAKARON FİYONK 500Q,BAQQALİYƏ,4,09/01/2022 01:08,1.59,8738
238,433377,98,ACTIMEL PORTAGAL MANDARIN ZENCEFIL 100 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,12/02/2022 12:13,1.4,1100
239,709867,1575,AZUR MİKROFİBER YER BEZİ 50X60 SM,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,02/21/2023 06:10,3.59,5054
240,796663,2851,TV LG OLED55C1RLA,MƏİŞƏT TEXNİKASI,4,06/30/2022 22:39,2599.0,3568
241,212647,2331,ETIMEK 15X125 GR CLASSIK ETI,BAQQALİYƏ,2,01/28/2023 23:34,2.09,8060
242,856523,1271,BERQA EARL GREY QARA ÇAY 225Q QUTU,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,03/24/2023 21:19,6.03,4883
243,979985,2319,ZDOROVOYE MENU ÇÖRƏK DİLİMİ 12 QARĞIDALI UN 90G,BAQQALİYƏ,5,08/05/2022 06:41,1.2,5713
244,132308,346,KARTOF QIRMIZI KG,MEYVƏ VƏ TƏRƏVƏZ,3,01/03/2023 12:09,1.59,9647
245,765207,117,SELMAN BRINZA PENDIR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,5,05/24/2022 13:52,7.75,4602
246,644092,3186,SPLAT TP WHITENING+ 40ML,ŞƏXSİ BAXIM,4,12/12/2022 03:33,2.99,9989
247,997916,3625,QUZU BUD SÜMÜKLÜ,ƏT VƏ TOYUQ,2,03/19/2023 21:52,14.99,8537
248,130874,3732,MISTRAL ZOLOT TROSTN RAFINƏ OLUNMAMİIŞ QƏND 400G,BAQQALİYƏ,2,07/07/2022 19:09,4.29,1087
249,450704,544,IZGARA TEFAL QARA,MƏİŞƏT TEXNİKASI,5,04/29/2022 17:31,239.99,8571
250,697991,2906,CACHET KARAMELİ VƏ DƏNİZ DUZU İLƏ SÜDLÜ ŞOKOLAD PLİTKASI 100 QR,ŞİRNİYYAT,3,06/24/2022 11:20,5.35,8378
251,641209,2294,ELSEVE ŞAMPUN 3 NÖV GİL NORMAL VƏ YAĞLI SAÇLAR ÜÇÜN 400ML,ŞƏXSİ BAXIM,4,09/04/2022 11:00,4.99,3041
252,640766,3211,SAB DÖYMƏ SOSİS KQ,QASTRONOMİYA,4,03/27/2023 00:13,12.49,5932
253,598283,3546,PINAR LABNE 400 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,1,12/30/2022 12:42,7.15,5678
254,455786,1340,KOTEX ULTRA QURU GİGİYENİK BEZ 20 ƏDƏDLİ,ŞƏXSİ BAXIM,1,09/04/2022 07:36,4.35,4998
255,740806,225,KRAL QƏLYANALTI SERVELAT KQ,QASTRONOMİYA,3,03/10/2022 01:01,14.95,2728
256,713266,1277,OLA SILK PAMBIQ DISKLER 80 EDED,ŞƏXSİ BAXIM,5,07/10/2022 11:31,1.95,6324
257,765527,1805,FRUKTOVIY SAD PORTAĞAL ŞİRƏSİ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",3,02/28/2023 06:56,2.35,4616
258,476585,3588,SIRAB QAZSIZ SU 0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,09/17/2022 23:10,0.5,8881
259,350610,1680,PERSIL YUYUCU TOZ AĞ PALTARLAR ÜÇÜN 1.5 KQ,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,07/26/2022 23:17,9.79,7042
260,632038,2879,NESTLE NESQUIK ŞOKOLAD BATONU 28 QR,ŞİRNİYYAT,3,12/05/2022 07:19,0.5,7440
261,502701,2667,IMPERIAL CLASSIC SLIMS SILVER SİQARET,SİQARETLƏR,5,07/21/2022 18:36,2.5,7568
262,409572,2165,TOSTER AD 33 ADLER,MƏİŞƏT TEXNİKASI,1,10/27/2022 14:01,42.99,6483
263,280956,104,SEHLIYALI SACAQ PENDIRI 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,3,03/15/2023 08:39,16.99,7448
264,880516,797,SEBA KERE YAGI 82 5% 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,1,02/06/2023 22:02,19.99,6853
265,546002,1991,PROTEX SABUN ANTİBAKTERİAL TƏRAVƏT 90 QR,ŞƏXSİ BAXIM,4,07/02/2022 10:27,1.75,6302
266,914514,3439,SAMSUNG SM-A225 4/128GB WHITE,MƏİŞƏT TEXNİKASI,4,12/21/2022 02:31,549.0,8180
267,742287,2168,TEREZI MS 8156 MESKO,MƏİŞƏT TEXNİKASI,1,03/21/2023 00:05,32.99,1717
268,643486,565,HAVA NEMLENDİRİCİ AD7954 ADLER,MƏİŞƏT TEXNİKASI,3,07/14/2022 21:00,89.99,7487
269,674036,1,PRINCESS SHAMPOO 2IN1 KAL. MALINKA 400ML,KÖRPƏ VƏ UŞAQLAR,2,08/20/2022 08:24,5.99,6318
270,754337,1404,BELIY VOLK DEKORLU ARAQ 1 LT,SPİRTLİ İÇKİLƏR,1,02/08/2023 10:12,13.05,6563
271,487794,866,ACTIVIA YOQURT CIYELEK 150 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,02/15/2023 10:30,1.59,5075
272,725002,2754,SELPAK SALFETKA KAMFORT 100 ƏDƏLİ,EV TƏMİZLİYİ VƏ AKSESUARLARI,1,05/11/2022 01:33,1.6,3215
273,176447,1952,GİLLETTE MACH3 BAŞLIQ 4 ƏDƏD,ŞƏXSİ BAXIM,4,10/04/2022 18:56,28.99,8824
274,567974,648,ÇIKO QARA TUM 120 QR,ŞİRNİYYAT,2,11/30/2022 08:22,0.95,9082
275,382575,1335,DERMOKIL HOLOQRAM SOYULAN UZ MASKASI 75 ML,ŞƏXSİ BAXIM,1,05/14/2022 14:58,9.25,7039
276,841778,452,EFES PILSENER PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,4,08/18/2022 11:11,3.59,8340
277,754928,1662,PERSIL YUYUCU TOZ 3 KG,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,03/10/2023 11:40,18.99,9868
278,426605,1762,CILLIT BANG LƏKƏLƏRƏ QARŞI SPREY 750ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,11/07/2022 12:34,13.15,2811
279,861804,2744,SELPAK QUTU SALFETKA 100 ƏDƏDLİ,EV TƏMİZLİYİ VƏ AKSESUARLARI,4,09/20/2022 05:23,3.09,6916
280,287224,3124,AURA MƏTBƏX DƏSMALI 2 RULON,EV TƏMİZLİYİ VƏ AKSESUARLARI,2,03/30/2022 00:43,3.79,1694
281,552173,766,SPRITE  0.5 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,01/14/2023 16:13,1.0,2865
282,858350,1230,AHMAD ÇAY EARL GREY 500G,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,12/07/2022 09:27,15.63,9879
283,944358,1108,FANAT SUXARI DANA ƏTI ACIKALI 35 QR,ŞİRNİYYAT,3,06/09/2022 14:09,0.25,8179
284,591916,2465,BİZİM TƏNDİR XƏNGƏL,UN VƏ QƏNNADI MƏHSULLARI,1,07/29/2022 02:51,,8310
285,805680,1975,LUX MAYE SABUN MEYVE AROMALI 350ML,ŞƏXSİ BAXIM,2,08/18/2022 21:53,1.15,8143
286,150629,1793,BOSTAN ALBALI KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",2,12/06/2022 03:38,1.89,9846
287,133886,1364,BOROPLUS KREM SADE 25ML,ŞƏXSİ BAXIM,2,11/28/2022 12:13,1.19,6985
288,376185,3220,SAB HİND TOYUĞU ƏTİNDƏN BİŞMİŞ KOLBASA KQ,QASTRONOMİYA,1,07/26/2022 14:04,20.95,2478
289,173625,2676,ARGO RED SİQARET,SİQARETLƏR,3,11/30/2022 17:35,2.1,8603
290,788203,1290,AQUAFRESH DİŞ MƏCUNU TƏZƏ NANƏ 125 ML,ŞƏXSİ BAXIM,5,06/29/2022 04:10,3.75,9065
291,851027,3065,PREDO BABY 2 UŞAQ BEZİ MİNİ JAMBO 76 ƏDƏD,KÖRPƏ VƏ UŞAQLAR,3,03/21/2022 17:06,19.1,9849
292,648804,3494,SAMSUNG T505 GALAXY TAB A7 10.4 3GB/32GB SILVER,MƏİŞƏT TEXNİKASI,5,07/31/2022 23:31,479.0,9730
293,456631,108,UZUN OMUR IVANOVKA SHOR 1KQ,SÜD MƏHSULLARI VƏ YUMURTALAR,5,03/02/2022 13:30,6.73,2206
294,740685,910,BAHAR ƏRİK ŞİRƏSİ  0.2 LT,ALKOQOLSUZ İÇKİLƏR,4,05/22/2022 15:04,0.45,1895
295,888568,2798,OZDILEK KAPITONE YASTIQ 50*70,TEKSTİL,5,07/12/2022 19:36,19.99,4524
296,404101,2505,ABŞERON XOTDOQ,UN VƏ QƏNNADI MƏHSULLARI,5,11/05/2022 06:29,0.95,3867
297,654620,2759,GILTEKS 1NEFERLIK BOZ CARSAF 100X200,TEKSTİL,4,06/25/2022 02:02,18.99,9998
298,268602,1563,BIOMIO HAMAM ÜÇÜN TƏMİZLƏYİCİ EKOLOJİ SPREY 500ML,EV TƏMİZLİYİ VƏ AKSESUARLARI,5,04/24/2022 23:41,10.35,9089
299,967131,244,BRAVO OVÇU KOLBASA,QASTRONOMİYA,3,03/13/2023 07:22,12.75,1168
300,973751,1444,SAVALAN REZERVE QIRMIZI TURŞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,1,07/28/2022 06:04,23.19,6343
301,408472,1116,MISTER TUM QARISIQ ÇƏRƏZ 180 QR,ŞİRNİYYAT,3,12/09/2022 01:13,6.19,8395
302,974786,3453,SAMSUNG SM-A127 3GB/32GB RED,MƏİŞƏT TEXNİKASI,1,12/30/2022 08:49,309.0,5345
303,163801,3661,"PAŞABAHÇE SU STƏKAN DƏSTİ 185ML, 6 ƏDƏD (SYILVANA)",EV VƏ MƏTBƏX ƏŞYALARI,3,06/11/2022 04:40,6.5,7134
304,289280,1039,GARNIER COLOR NATURALS SAÇ BOYASI AÇIQ QƏHVƏYİ 5.132,ŞƏXSİ BAXIM,4,01/26/2023 04:02,5.35,4169
305,626454,1380,MOLPED BEZ SUPERNIGHT EXTRA UZUN 6X16,ŞƏXSİ BAXIM,3,04/10/2022 06:40,3.45,2162
306,324482,3168,ORAL-B ELEKTRİKLİ DİŞ FIRÇASI 3D AG,ŞƏXSİ BAXIM,3,02/10/2023 19:00,48.99,9886
307,704566,1306,UNI QULAQ ÇÖPÜ UŞAQLAR ÜÇÜN 100 ƏDƏDLİ,ŞƏXSİ BAXIM,2,08/18/2022 09:38,1.85,8121
308,971798,2267,OGX SAÇ KONDİSİONERİ QIRILMA ƏLEYHİNƏ KERATİN YAĞ TƏRKİBLİ 385 ML,ŞƏXSİ BAXIM,3,10/30/2022 18:56,18.69,5983
309,982054,827,VALIO KERE YAGI 82% 500QR,SÜD MƏHSULLARI VƏ YUMURTALAR,3,01/03/2023 10:06,10.5,7763
310,725685,943,PEPSI BLACK 2 LT,ALKOQOLSUZ İÇKİLƏR,1,07/21/2022 12:54,2.0,4702
311,449644,2913,MILKA FINDIQLI ŞOKOLAD PLİTKASİ 100 QR,ŞİRNİYYAT,2,05/24/2022 23:38,3.05,2652
312,382115,2384,ALWAYS GÜNDƏLİK BEZ EKSTA MÜDAFİƏ 48 ƏDƏD,ŞƏXSİ BAXIM,5,06/23/2022 06:47,12.19,6115
313,986431,532,DOGRAYICI CH580 KENWOOD,MƏİŞƏT TEXNİKASI,4,07/03/2022 18:13,69.99,4472
314,133411,3667,FRAU MARTA QIRMIZI LOBYA 310G,BAQQALİYƏ,5,10/04/2022 16:12,2.29,9762
315,836806,1597,MILLA XAMA 20% 300 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,2,03/14/2022 17:40,2.79,7943
316,152229,2714,UTYONOK YAPIŞQAN TƏMİZLƏYİCİ UNİTAZ ÜÇÜN 30 ƏDƏD 6 QR,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,02/15/2023 13:01,4.19,5544
317,358279,3283,PINAR AÇ-BİTİR HİND TOYUĞU ƏTİNDƏN SALAMİ 70 QR,QASTRONOMİYA,5,11/28/2022 10:41,1.99,6215
318,827395,1381,GARNIER COLOR NATURALS SAÇ BOYASI AÇIQ QƏHVƏYİ 5.132,ŞƏXSİ BAXIM,5,09/28/2022 05:44,5.35,1643
319,152604,954,SPRITE  1.5 LT,ALKOQOLSUZ İÇKİLƏR,3,05/23/2022 23:26,1.7,8347
320,830808,2549,YEDOY NAXÇIVAN LAVAŞI 5 ƏDƏDLİ,UN VƏ QƏNNADI MƏHSULLARI,1,09/16/2022 23:59,1.07,9987
321,925000,3357,RENQLI BIBER KG,MEYVƏ VƏ TƏRƏVƏZ,5,04/02/2022 07:36,5.59,8767
322,193261,1300,GOLDEN ROSE DODAQ BOYASI VELVET MAT N 02,ŞƏXSİ BAXIM,2,10/27/2022 21:14,5.99,3618
323,146266,3664,TORRENT ZEYTUN YAŞIL TUMLU 244GR,BAQQALİYƏ,2,09/01/2022 19:35,3.15,8062
324,699062,1529,YORK TƏMİZLİK ƏLCƏYİ M,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,03/04/2023 03:37,1.49,3911
325,570576,1981,BUTA XURMA MAYE SABUN 250 ML,ŞƏXSİ BAXIM,5,03/09/2023 08:08,1.89,2338
326,687409,373,RECEPT OT PRIRODI YESSENTUKI N4 MINERAL SU 0.45 LT,ALKOQOLSUZ İÇKİLƏR,1,02/24/2023 20:16,1.3,1369
327,557937,775,COCA-COLA ŞƏKƏRSİZ  1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,11/24/2022 19:43,1.4,7004
328,748580,398,ETİ PUF KOKOSLU ZEFİRLİ PEÇENYE 18 QR,ŞİRNİYYAT,2,07/21/2022 13:49,0.33,8070
329,635051,1527,YORK PAMBIQ YER BEZİ 1 ƏDƏD,EV TƏMİZLİYİ VƏ AKSESUARLARI,3,10/02/2022 12:49,2.19,3773
330,941412,2403,DISCREET GÜNDƏLİK BEZ SU ZANBAĞI 60 ƏDƏD,ŞƏXSİ BAXIM,2,09/19/2022 18:26,6.99,7568
331,269044,2042,ZOLOTOE KOLTSO ARAQ 0.25 LT,SPİRTLİ İÇKİLƏR,1,03/15/2023 11:40,4.29,4373
332,195243,250,MILLI SOSİS KÖZÜSTÜ KQ,QASTRONOMİYA,4,06/23/2022 23:26,13.65,9332
333,574241,3772,COREKCI KETE 120 QR,UN VƏ QƏNNADI MƏHSULLARI,3,01/25/2023 08:17,0.66,8710
334,837534,2126,SAMSUNG SM-A415 4GB/64GB RED,MƏİŞƏT TEXNİKASI,3,10/13/2022 02:35,569.0,4580
335,579273,3026,WINCHESTER COMPACT SILVER SIQARET,SİQARETLƏR,1,03/04/2023 13:41,2.8,1402
336,464541,708,LAYS KABABLI 150QR,ŞİRNİYYAT,1,08/09/2022 01:46,2.95,2891
337,943325,1118,CACHET AĞ PLİTKA ŞOKOLAD KAKOSLU 100 QR,ŞİRNİYYAT,1,07/14/2022 02:22,4.75,7666
338,433174,2515,MAMAM BAKERY PİZZA PENDİRLİ,UN VƏ QƏNNADI MƏHSULLARI,1,03/11/2022 21:03,1.45,6817
339,636897,713,BELOCKA AG GUNEBAXAN TUMLARI  70 QR,ŞİRNİYYAT,5,12/13/2022 09:02,0.59,5651
340,633651,509,MERCI GROSSE QUTU ŞOKOLAD 400 QR,ŞİRNİYYAT,4,02/22/2023 15:06,21.69,1627
341,676335,455,HEINEKEN ALKOQOLSUZ PİVƏ 0.45 LT,SPİRTLİ İÇKİLƏR,4,11/24/2022 10:47,2.29,8709
342,828533,2162,IZGARA TEFAL QARA,MƏİŞƏT TEXNİKASI,3,03/17/2022 05:12,239.99,2540
343,744494,2483,MƏRCAN SOYUDULMUŞ TOYUQ BUD BUTULKA QABDA,ƏT VƏ TOYUQ,5,08/08/2022 14:08,6.89,7011
344,332516,3061,PAMPERS USAQ BEZİ JUMBO 4-8 KH N2 94 ƏDƏDLİ,KÖRPƏ VƏ UŞAQLAR,2,10/18/2022 14:30,27.49,2479
345,330232,2596,ETİ POP KEK BANANLI KEKS 45 QR,ŞİRNİYYAT,2,04/24/2022 19:51,0.6,6612
346,504080,98,ACTIMEL PORTAGAL MANDARIN ZENCEFIL 100 QR,SÜD MƏHSULLARI VƏ YUMURTALAR,4,02/21/2023 21:43,1.4,2176
347,691575,3772,COREKCI KETE 120 QR,UN VƏ QƏNNADI MƏHSULLARI,5,12/03/2022 23:38,0.66,7456
348,128723,1787,VITA1000 MULTIMEYVƏ ŞİRƏSİ  0.2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",5,01/13/2023 21:43,0.55,7762
349,846194,3336,BADAM B 200 Q,MEYVƏ VƏ TƏRƏVƏZ,3,02/18/2023 02:22,4.75,8296
350,466862,2064,LOS BOLDOS TRADATIONAL SOVİNYON AĞ ŞƏRAB 0.75 LT,SPİRTLİ İÇKİLƏR,5,09/10/2022 22:46,28.29,2441
351,746104,776,COCA-COLA  2 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",1,01/29/2023 12:55,1.89,3171
352,586978,2623,WINSTON XS WHITE SIQARET,SİQARETLƏR,5,03/28/2022 11:48,3.7,2214
353,857095,2108,SAMSUNG SM-A225 4/64GB BLACK,MƏİŞƏT TEXNİKASI,3,06/09/2022 07:05,459.0,9145
354,125264,3396,BARYER SU FİLTERİ 276,EV VƏ MƏTBƏX ƏŞYALARI,1,04/26/2022 10:42,11.69,1810
355,496117,2609,KENO NANO RED SIQARET,SİQARETLƏR,3,04/19/2022 16:36,2.2,1467
356,894977,571,MIKSER AD 4202,MƏİŞƏT TEXNİKASI,5,07/15/2022 08:28,89.99,9957
357,818340,2269,GLISS KUR  ŞAMPUN  ƏZƏMƏTLİ GÜC 400ML,ŞƏXSİ BAXIM,1,11/16/2022 20:10,7.85,3786
358,339890,642,CIKO SOUSLU YER FINDIGI 90QR,ŞİRNİYYAT,4,09/30/2022 12:28,1.59,1764
359,568943,1115,FRIXX PENDIRLI CHIPS 70QR,ŞİRNİYYAT,1,11/05/2022 02:04,1.15,1270
360,278729,3370,KAHI AYZBERQ,MEYVƏ VƏ TƏRƏVƏZ,5,07/15/2022 05:50,1.79,9226
361,611943,3510,SM-G996BZKDCAU 8GB/128GB GALAXY S21+ BLACK,MƏİŞƏT TEXNİKASI,3,03/15/2023 13:29,2399.0,5690
362,694481,1003,BIZIM TARLA YASIL NOXUD 680ML,BAQQALİYƏ,1,01/14/2023 20:10,4.49,4206
363,825808,2213,GILTEKS 2NEFERLIK BOZ CARSAF 240X260,TEKSTİL,3,02/16/2023 19:05,15.99,6351
364,496665,603,QEHVE UYUDEN DELONGHI KG 200,MƏİŞƏT TEXNİKASI,3,07/05/2022 22:15,85.0,7894
365,881334,2915,NESTLE DECORATİON ÇİYƏLƏKLİ ŞOKOLAD PLİTKASI 85 QR,ŞİRNİYYAT,4,06/08/2022 16:12,2.85,2877
366,606929,1711,BIZIM TARLA ŞAFTALI KOMPOTU 1 LT,"ÇAY, QƏHVƏ VƏ SƏRİNLƏŞDİRİCİ İÇKİLƏR",4,02/08/2023 19:01,2.0,2191
367,347722,3353,GREYFRUIT MISIR,MEYVƏ VƏ TƏRƏVƏZ,1,07/17/2022 21:49,2.69,4215
368,753268,1938,REFRIGERATOR SAMSUNG RT35K5052BS/WR,MƏİŞƏT TEXNİKASI,3,09/27/2022 13:20,1279.0,3630
369,434474,502,KINDER BUENO 43 QR,ŞİRNİYYAT,3,11/10/2022 13:04,2.05,2392
370,672440,950,GÜLÜSTAN DUŞES LIMONADI  0.5 LT,ALKOQOLSUZ İÇKİLƏR,5,11/27/2022 04:12,0.75,7362
